Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers SIDIBEL- ABBES,--,14.13,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers NAAMA,--,14.07,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SAIDA,13.25,13.40,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SIDIBEL-ABBES,13.29,13.27,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers NAAMA,13.07,13.15,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers AIN-TEMOUCHENT,13.06,13.41,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers TLEMCEN,14.11,14.24,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SAIDA,15.27,14.22,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SIDIBEL- ABBES,14.72,14.08,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers SIDIBEL- ABBES,14.22,14.98,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers NAAMA,14.47,14.00,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers TLEMCEN,14.85,15.52,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers SAIDA,14.26,14.39,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers SIDIBEL-ABBES,15.35,15.90,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers MASCARA,16.05,16.14,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers BECHAR,--,14.44,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers SIDIBEL- ABBES,14.61,14.21,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ORAN,--,14.15,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers NAAMA,14.91,--,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers SAIDA,14.00,14.00,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers SIDIBEL-ABBES,--,14.00,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers NAAMA,--,14.03,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers AIN-TEMOUCHENT,14.26,14.38,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PPL01,ARABE (P.E.P) -- pour bacheliers SIDIBEL-ABBES,13.03,13.26,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers TLEMCEN,14.02,14.73,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers SAIDA,14.27,14.03,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers SIDIBEL-ABBES,14.33,14.83,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers MASCARA,15.00,15.75,
B15,ANNEXE SIDI BEL ABBES (ECOLE NORMALE SUPERIEURE DE SAIDA),L00PSL01,LANGUE ET LITTERATURE ARABES (P.E.S) -- pour bacheliers AIN-TEMOUCHENT,14.03,15.93,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers TEBESSA,15.36,16.27,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),B00PSL01,SCIENCES PHYSIQUES (P.E.S.) -- pour bacheliers ANNABA,15.48,16.25,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers TEBESSA,14.29,15.17,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers ANNABA,14.12,14.77,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C01PML01,INFORMATIQUE (P.E.M) -- pour bacheliers ELTARF,14.31,15.32,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers ANNABA,14.58,15.27,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers ANNABA,15.23,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),D00PML01,SCIENCES NATURELLES (P.E.M) -- pour bacheliers ELTARF,15.46,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers SKIKDA,14.09,14.39,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers ANNABA,--,14.07,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers SKIKDA,13.83,14.55,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers ANNABA,13.48,14.15,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers SKIKDA,14.80,15.65,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers ANNABA,14.67,14.99,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers GUELMA,15.29,16.13,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PSL01,LANGUE FRANCAISE (P.E.S) -- pour bacheliers ELTARF,14.55,15.11,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers SKIKDA,14.89,15.57,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers ANNABA,14.49,14.95,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers TEBESSA,13.89,14.70,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers SKIKDA,14.77,15.62,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers ANNABA,14.24,14.92,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers SKIKDA,15.88,16.72,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers ANNABA,15.45,17.12,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers GUELMA,16.26,17.03,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers ELTARF,15.60,16.46,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PSL01,LANGUE ANGLAISE (P.E.S) -- pour bacheliers SOUK-AHRAS,16.64,17.52,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers SKIKDA,14.19,14.88,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ANNABA,14.02,14.05,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers GUELMA,14.46,15.17,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PML01,HISTOIRE GEOGRAPHIE (P.E.M) -- pour bacheliers ELTARF,14.09,14.44,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers SKIKDA,14.56,15.18,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers ANNABA,14.48,14.64,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers GUELMA,15.52,16.19,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I00PSL01,HISTOIRE GEOGRAPHIE (P.E.S) -- pour bacheliers ELTARF,14.67,15.18,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SKIKDA,14.01,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ANNABA,12.52,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers GUELMA,15.41,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers ELTARF,13.83,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I13PSL01,PHILOSOPHIE (P.E.S) -- pour bacheliers SOUK-AHRAS,14.98,,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers ANNABA,14.04,14.09,
B01,ANNEXE ANNABA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),L00PPL01,ARABE (P.E.P) -- pour bacheliers ANNABA,13.00,13.07,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers GUELMA,15.14,15.75,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C02PML01,MATHEMATIQUES (P.E.M) -- pour bacheliers ELTARF,14.71,15.23,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers GUELMA,16.24,17.43,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),C02PSL01,MATHEMATIQUES (P.E.S.) -- pour bacheliers ELTARF,15.88,16.46,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PML01,LANGUE FRANCAISE (P.E.M) -- pour bacheliers GUELMA,14.20,14.83,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H01PPL01,FRANCAIS (P.E.P) -- pour bacheliers GUELMA,13.94,14.62,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PML01,LANGUE ANGLAISE (P.E.M) -- pour bacheliers GUELMA,14.68,15.40,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),H06PPL01,LANGUE ANGLAISE (P.E.P) -- pour bacheliers GUELMA,14.60,15.37,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),L00PML01,LANGUE ET LITTERATURE ARABES (P.E.M) -- pour bacheliers GUELMA,14.21,14.86,
B08,ANNEXE GUELMA (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),L00PPL01,ARABE (P.E.P) -- pour bacheliers GUELMA,13.59,14.27,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers OUM-EL- BOUAGHI,16.59,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BATNA,16.65,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BEJAIA,14.98,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers BISKRA,15.65,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TEBESSA,16.65,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers JIJEL,16.26,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers SETIF,16.11,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers SKIKDA,15.96,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers ANNABA,16.48,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers GUELMA,16.71,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers CONSTANTINE,16.31,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers MSILA,15.70,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers OUARGLA,13.95,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers B.B.ARRERIDJ,17.47,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers ELTARF,16.07,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers EL OUED,15.09,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers KHENCHLA,15.09,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers SOUK- AHRAS,16.91,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers MILA,15.93,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers OULED DJELLAL,15.80,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers TOUGGOURT,13.94,15.19,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers EL MGHAIER,15.85,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),F00PSL01,SCIENCES ECONOMIQUES (P.E.S) -- pour bacheliers EL MENIAA,15.18,--,--
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers OUM-EL-BOUAGHI,15.29,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers BEJAIA,13.12,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers TEBESSA,14.13,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers JIJEL,14.43,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers SKIKDA,14.64,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers ANNABA,14.13,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers GUELMA,15.30,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers CONSTANTINE,15.09,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PML01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.M) -- pour bacheliers ELTARF,14.73,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers OUM-EL-BOUAGHI,14.71,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers BATNA,15.06,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers TEBESSA,14.12,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SKIKDA,14.70,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ANNABA,14.22,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers GUELMA,15.22,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers CONSTANTINE,15.05,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers ELTARF,14.87,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers KHENCHLA,14.77,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers SOUK-AHRAS,15.04,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PPL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.P) -- pour bacheliers MILA,15.02,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers OUM-EL-BOUAGHI,16.05,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers BEJAIA,12.99,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers TEBESSA,15.44,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers JIJEL,15.18,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers SKIKDA,15.45,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers ANNABA,14.72,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers GUELMA,16.12,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers CONSTANTINE,15.47,,
B45,UNIVERSITE DE CONSTANTINE 2 (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),J00PSL01,EDUCATION PHYSIQUE ET SPORTIVE (P.E.S) -- pour bacheliers ELTARF,16.25,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers OUM-EL- BOUAGHI,16.02,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers BATNA,16.11,,
B54,UNIV EMIR ABDELKADER DES SCIENCES ISLAMIQUES CONSTANTINE (ECOLE NORMALE SUPERIEURE DE CONSTANTINE),I02PSL01,SCIENCES ISLAMIQUES (PROFESSEUR DE L ENSEIGNEMENT SECONDAIRE) -- pour bacheliers BISKRA,15.18,,
