Code Etb,Etablissement,Code Fil,Filiere,Min1,Min2,Min3
E13,UNIV. BISKRA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.04,
E13,UNIV. BISKRA,N01LAL01,GESTION DES TECHNIQUES URBAINES,10.01,,
E13,UNIV. BISKRA,N02FPN03,MANAGEMENT DES PROJETS DE CONSTRUCTION (FORMATIONS PROFESSIONNALISANTES),10.00,,
E13,UNIV. BISKRA,N05IAL01,ARCHITECTURE,11.80,,
E13,UNIV. BISKRA,P04VAL01,SCIENCES VETERINAIRES,10.50,10.52,
Z16,CENTRE DE FORMATION CONTINUE BECHAR,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),11.01,10.13,10.00
Z16,CENTRE DE FORMATION CONTINUE BECHAR,G02FCL01,DROIT (FORMATION CONTINUE),10.48,10.80,--
Z16,CENTRE DE FORMATION CONTINUE BECHAR,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.07,10.87,
U11,UNIV. BECHAR,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
U11,UNIV. BECHAR,A00TCL03,SCIENCES ET TECHNOLOGIES,11.00,,
U11,UNIV. BECHAR,A05TCL01,GENIE CIVIL,10.29,,
U11,UNIV. BECHAR,A08TCL01,GENIE DES PROCEDES,10.21,,
U11,UNIV. BECHAR,A16TCL01,ELECTROTECHNIQUE,10.28,,
U11,UNIV. BECHAR,A19TCL01,GENIE MECANIQUE,11.20,,
U11,UNIV. BECHAR,B00LAL01,SCIENCES DE LA MATIERE,10.00,,
U11,UNIV. BECHAR,C01LAL01,INFORMATIQUE,10.65,11.08,
U11,UNIV. BECHAR,C01TCL03,INFORMATIQUE,11.25,12.03,
U11,UNIV. BECHAR,C02LAL01,MATHEMATIQUES,10.33,10.17,
U11,UNIV. BECHAR,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.05,11.20,
U11,UNIV. BECHAR,D03TCL01,SCIENCES AGRONOMIQUES,10.29,10.23,
U11,UNIV. BECHAR,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.03,10.68
U11,UNIV. BECHAR,G01LAL02,SCIENCES POLITIQUES,10.00,--,--
U11,UNIV. BECHAR,G02LAL01,DROIT,10.00,10.09,10.54
U11,UNIV. BECHAR,H01LAL01,LANGUE FRANCAISE,11.11,11.02,11.06
U11,UNIV. BECHAR,H06LAL01,LANGUE ANGLAISE,11.07,11.81,12.62
U11,UNIV. BECHAR,I17LAL01,SCIENCES HUMAINES,10.00,10.44,
U11,UNIV. BECHAR,I19LAL01,SCIENCES SOCIALES,10.00,10.03,
U11,UNIV. BECHAR,L00LAL01,LANGUE ET LITTERATURE ARABES,10.17,10.15,
U11,UNIV. BECHAR,N04LAL01,URBANISME,10.00,,
U11,UNIV. BECHAR,N05IAL01,ARCHITECTURE,11.11,,
Z02,CENTRE DE FORMATION CONTINUE BLIDA,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.01,10.02,10.00
Z02,CENTRE DE FORMATION CONTINUE BLIDA,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.08,--
H15,ECOLE NATIONALE SUPERIEURE HYDRAULIQUE BLIDA,A00CAN05,FB ST ECOLE NATIONALE SUPERIEURE D HYDRAULIQUE BLIDA,14.00,,
C39,UNIV. BLIDA 1,A00LAL04,SCIENCES ET TECHNOLOGIES,10.07,,
C39,UNIV. BLIDA 1,A00TCL02,SCIENCES ET TECHNOLOGIES,13.74,,
C39,UNIV. BLIDA 1,A05TCL01,GENIE CIVIL,12.44,,
C39,UNIV. BLIDA 1,A06LAN01,AERONAUTIQUE,15.47,,
C39,UNIV. BLIDA 1,A08TCL01,GENIE DES PROCEDES,10.03,,
C39,UNIV. BLIDA 1,A09IAN02,ENERGIES RENOUVELABLES (CONVERSION THERMIQUE),13.23,,
C39,UNIV. BLIDA 1,A09IAN03,ENERGIES RENOUVELABLES (CONVERSION PHOTOVOLTAIQUE),13.23,,
C39,UNIV. BLIDA 1,A16TCL01,ELECTROTECHNIQUE,11.62,,
C39,UNIV. BLIDA 1,A19TCL01,GENIE MECANIQUE,12.07,,
C39,UNIV. BLIDA 1,B00LAL03,SCIENCES DE LA MATIERE,10.14,,
C39,UNIV. BLIDA 1,C01LAL01,INFORMATIQUE,13.72,14.37,
C39,UNIV. BLIDA 1,C01TCL02,INFORMATIQUE,14.85,15.57,
C39,UNIV. BLIDA 1,C02LAL01,MATHEMATIQUES,10.76,11.59,
C39,UNIV. BLIDA 1,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,11.83,13.08,
C39,UNIV. BLIDA 1,D03TCL01,SCIENCES AGRONOMIQUES,11.94,12.98,
C39,UNIV. BLIDA 1,N04LAL01,URBANISME,13.52,,
C39,UNIV. BLIDA 1,N05IAL01,ARCHITECTURE,14.44,,
C39,UNIV. BLIDA 1,P04VAL01,SCIENCES VETERINAIRES,14.48,--,
C47,UNIV. BLIDA 1 I.S.T.A,D07TPN02,SCIENCES ALIMENTAIRES (FORMATIONS PROFESSIONNALISANTES),14.60,--,
C40,UNIV. BLIDA 2,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.00,10.93
C40,UNIV. BLIDA 2,G01LAL01,SCIENCES POLITIQUES,10.12,10.85,11.63
C40,UNIV. BLIDA 2,G02LAL02,DROIT,10.55,11.25,13.09
C40,UNIV. BLIDA 2,H01LAL01,LANGUE FRANCAISE,11.30,12.05,12.91
C40,UNIV. BLIDA 2,H06LAL01,LANGUE ANGLAISE,12.67,13.51,14.44
C40,UNIV. BLIDA 2,H07LAL01,LANGUE ITALIENNE,10.02,10.67,11.42
C40,UNIV. BLIDA 2,I17LAL01,SCIENCES HUMAINES,10.21,10.93,
C40,UNIV. BLIDA 2,I19LAL01,SCIENCES SOCIALES,10.94,11.71,
C40,UNIV. BLIDA 2,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.00,
Z35,CENTRE DE FORMATION CONTINUE BOUIRA,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.19,10.11,10.07
Z35,CENTRE DE FORMATION CONTINUE BOUIRA,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.38,--
Z35,CENTRE DE FORMATION CONTINUE BOUIRA,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.13,10.75,11.54
Z35,CENTRE DE FORMATION CONTINUE BOUIRA,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.05,10.25,
E27,UNIV BOUIRA,A00LAL02,SCIENCES ET TECHNOLOGIES,10.00,,
E27,UNIV BOUIRA,A05TCL01,GENIE CIVIL,11.69,,
E27,UNIV BOUIRA,A08TCL01,GENIE DES PROCEDES,10.33,,
E27,UNIV BOUIRA,A16TCL01,ELECTROTECHNIQUE,10.27,,
E27,UNIV BOUIRA,A19TCL01,GENIE MECANIQUE,10.00,,
E27,UNIV BOUIRA,B00LAL01,SCIENCES DE LA MATIERE,10.00,,
E27,UNIV BOUIRA,C01LAL02,INFORMATIQUE,12.43,13.05,
E27,UNIV BOUIRA,C02LAL02,MATHEMATIQUES,10.76,10.06,
E27,UNIV BOUIRA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.00,10.19,
E27,UNIV BOUIRA,D03TCL01,SCIENCES AGRONOMIQUES,10.14,10.00,
E27,UNIV BOUIRA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.50,11.46,12.63
E27,UNIV BOUIRA,G02LAL03,DROIT,10.00,10.00,10.58
E27,UNIV BOUIRA,H01LAL01,LANGUE FRANCAISE,11.93,12.79,13.62
E27,UNIV BOUIRA,H06LAL02,LANGUE ANGLAISE,12.96,14.31,14.78
E27,UNIV BOUIRA,I17LAL03,SCIENCES HUMAINES,10.00,10.10,
E27,UNIV BOUIRA,I19LAL01,SCIENCES SOCIALES,10.33,11.09,
E27,UNIV BOUIRA,I20LAL02,SCIENCES ISLAMIQUES,10.00,10.00,
E27,UNIV BOUIRA,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.00,,
E27,UNIV BOUIRA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.02,10.08,
E27,UNIV BOUIRA,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.01,10.02,
C48,UNIV. BOUIRA – I.S.T.A,A08TPN01,GENIE DES PROCEDES (FORMATIONS PROFESSIONNALISANTES),11.83,12.40,
C48,UNIV. BOUIRA – I.S.T.A,A12TPN01,HYDRAULIQUE (FORMATIONS PROFESSIONNALISANTES),10.03,10.32,
Z04,CENTRE DE FORMATION CONTINUE TAMANGHASSET,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),11.34,10.01,10.09
Z04,CENTRE DE FORMATION CONTINUE TAMANGHASSET,G02FCL01,DROIT (FORMATION CONTINUE),10.02,--,--
C31,UNIV. TAMANGHASSET,A00LAL01,SCIENCES ET TECHNOLOGIES,10.02,,
C31,UNIV. TAMANGHASSET,A05TCL01,GENIE CIVIL,11.06,,
C31,UNIV. TAMANGHASSET,A16TCL01,ELECTROTECHNIQUE,11.07,,
C31,UNIV. TAMANGHASSET,A19TCL01,GENIE MECANIQUE,10.73,,
C31,UNIV. TAMANGHASSET,B00LAL02,SCIENCES DE LA MATIERE,10.52,,
C31,UNIV. TAMANGHASSET,C01LAL01,INFORMATIQUE,10.03,10.06,
C31,UNIV. TAMANGHASSET,C02LAL01,MATHEMATIQUES,12.30,10.15,
C31,UNIV. TAMANGHASSET,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.00,--,
C31,UNIV. TAMANGHASSET,E03LAL02,GEOLOGIE,10.87,--,
C31,UNIV. TAMANGHASSET,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.01,10.10
C31,UNIV. TAMANGHASSET,G01LAL03,SCIENCES POLITIQUES,10.53,10.11,--
C31,UNIV. TAMANGHASSET,G02LAL01,DROIT,10.00,10.31,--
C31,UNIV. TAMANGHASSET,H01LAL01,LANGUE FRANCAISE,11.17,11.91,11.21
C31,UNIV. TAMANGHASSET,H06LAL02,LANGUE ANGLAISE,11.07,11.13,12.24
C31,UNIV. TAMANGHASSET,I17LAL01,SCIENCES HUMAINES,10.00,--,
C31,UNIV. TAMANGHASSET,I19LAL01,SCIENCES SOCIALES,10.02,--,
C31,UNIV. TAMANGHASSET,J00LAL02,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.08,,
C31,UNIV. TAMANGHASSET,L00LAL01,LANGUE ET LITTERATURE ARABES,10.01,--,
C31,UNIV. TAMANGHASSET,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.00,12.21,
C31,UNIV. TAMANGHASSET,P04VAL01,SCIENCES VETERINAIRES,10.84,--,
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.03,10.07,10.67
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,G02FCL01,DROIT (FORMATION CONTINUE),10.02,10.10,13.30
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.15,10.33,10.20
Z08,CENTRE DE FORMATION CONTINUE TEBESSA,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.20,--,
E12,UNIV. TEBESSA,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
E12,UNIV. TEBESSA,A01LAN01,GENIE MINIER,11.06,,
E12,UNIV. TEBESSA,A05TCL01,GENIE CIVIL,10.33,,
E12,UNIV. TEBESSA,A16TCL01,ELECTROTECHNIQUE,11.13,,
E12,UNIV. TEBESSA,A19TCL01,GENIE MECANIQUE,10.27,,
E12,UNIV. TEBESSA,B00LAL01,SCIENCES DE LA MATIERE,10.16,,
E12,UNIV. TEBESSA,C01LAL01,INFORMATIQUE,10.53,10.96,
E12,UNIV. TEBESSA,C02LAL01,MATHEMATIQUES,10.12,10.00,
E12,UNIV. TEBESSA,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.02,10.83,
E12,UNIV. TEBESSA,D03TCL01,SCIENCES AGRONOMIQUES,10.72,10.08,
E12,UNIV. TEBESSA,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,11.10,13.31,
E12,UNIV. TEBESSA,E03LAL01,GEOLOGIE,11.05,10.09,
E12,UNIV. TEBESSA,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.01,10.02,10.02
E12,UNIV. TEBESSA,F04EAN03,SCIENCES ECONOMIQUES (A DISTANCE),10.00,10.43,10.71
E12,UNIV. TEBESSA,G01LAL01,SCIENCES POLITIQUES,10.01,11.45,13.40
E12,UNIV. TEBESSA,G02LAL01,DROIT,10.00,10.00,10.00
E12,UNIV. TEBESSA,H01LAL01,LANGUE FRANCAISE,11.04,11.02,11.04
E12,UNIV. TEBESSA,H06LAL01,LANGUE ANGLAISE,11.91,12.72,13.59
E12,UNIV. TEBESSA,I17LAL01,SCIENCES HUMAINES,10.00,10.07,
E12,UNIV. TEBESSA,I19LAL01,SCIENCES SOCIALES,10.00,10.00,
E12,UNIV. TEBESSA,I20LAL02,SCIENCES ISLAMIQUES,10.07,10.78,
E12,UNIV. TEBESSA,J00LAL01,SCIENCES ET TECHNIQUES DES ACTIVITES PHYSIQUES ET SPORTIVES,10.00,,
E12,UNIV. TEBESSA,L00LAL01,LANGUE ET LITTERATURE ARABES,10.02,10.01,
E12,UNIV. TEBESSA,N02FPN05,MANAGEMENT DES PROJETS DE CONSTRUCTION (FORMATIONS PROFESSIONNALISANTES),10.00,,
E12,UNIV. TEBESSA,N05IAL02,ARCHITECTURE,11.05,,
U47,C. UNIV MAGHNIA,A00LAL04,SCIENCES ET TECHNOLOGIES,10.00,,
U47,C. UNIV MAGHNIA,A05TCL01,GENIE CIVIL,10.35,,
U47,C. UNIV MAGHNIA,F00LAL03,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.02,10.00,10.11
U47,C. UNIV MAGHNIA,G02LAL03,DROIT,10.00,10.11,10.45
U47,C. UNIV MAGHNIA,H06LAL03,LANGUE ANGLAISE,11.57,12.38,13.19
U47,C. UNIV MAGHNIA,I19LAL02,SCIENCES SOCIALES,10.01,10.07,
U47,C. UNIV MAGHNIA,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.06,
Z17,CENTRE DE FORMATION CONTINUE TLEMCEN,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.64,10.01,10.36
Z17,CENTRE DE FORMATION CONTINUE TLEMCEN,G02FCL01,DROIT (FORMATION CONTINUE),10.05,10.79,12.19
Z17,CENTRE DE FORMATION CONTINUE TLEMCEN,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.01,10.00,10.43
Z17,CENTRE DE FORMATION CONTINUE TLEMCEN,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.00,10.14,
P24,ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN,F00CAN03,FB SECSG ECOLE SUPERIEURE DE MANAGEMENT DE TLEMCEN,14.85,,
P13,ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN,A00CAN02,FB ST ECOLE SUPERIEURE DES SCIENCES APPLIQUEES DE TLEMCEN,14.41,,
U06,UNIV. TLEMCEN,A00LAL03,SCIENCES ET TECHNOLOGIES,10.00,,
U06,UNIV. TLEMCEN,A00TCL03,SCIENCES ET TECHNOLOGIES,11.00,,
U06,UNIV. TLEMCEN,A05TCL02,GENIE CIVIL,10.43,,
U06,UNIV. TLEMCEN,A16TCL01,ELECTROTECHNIQUE,10.36,,
U06,UNIV. TLEMCEN,A18LAN01,GENIE INDUSTRIEL,12.44,,
U06,UNIV. TLEMCEN,A19FPN02,GENIE MECANIQUE (FORMATIONS PROFESSIONNALISANTES),12.17,,
U06,UNIV. TLEMCEN,A19TCL01,GENIE MECANIQUE,10.53,,
U06,UNIV. TLEMCEN,A22FPN01,GENIEBIOMEDICAL (FORMATIONS PROFESSIONNALISANTES),13.74,,
U06,UNIV. TLEMCEN,B00LAL02,SCIENCES DE LA MATIERE,10.00,,
U06,UNIV. TLEMCEN,C01LAL01,INFORMATIQUE,11.65,12.23,
U06,UNIV. TLEMCEN,C01TCL03,INFORMATIQUE,12.59,13.18,
U06,UNIV. TLEMCEN,C02LAL01,MATHEMATIQUES,10.17,10.02,
U06,UNIV. TLEMCEN,D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,11.01,12.11,
U06,UNIV. TLEMCEN,D03LAN01,SCIENCES AGRONOMIQUES,10.00,,
U06,UNIV. TLEMCEN,D03TCL01,SCIENCES AGRONOMIQUES,10.02,10.85,
U06,UNIV. TLEMCEN,E03LAL01,GEOLOGIE,10.03,10.00,
U06,UNIV. TLEMCEN,F00LAL02,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.55,11.62
U06,UNIV. TLEMCEN,G01LAL01,SCIENCES POLITIQUES,10.00,10.00,10.05
U06,UNIV. TLEMCEN,G02LAL01,DROIT,10.09,10.76,11.53
U06,UNIV. TLEMCEN,H01LAL01,LANGUE FRANCAISE,11.00,11.05,11.81
U06,UNIV. TLEMCEN,H02LAL01,LANGUE ESPAGNOLE,11.00,11.73,12.57
U06,UNIV. TLEMCEN,H03IAL17,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, ANGLAIS)",13.00,,
U06,UNIV. TLEMCEN,H06EAN01,LANGUE ANGLAISE (A DISTANCE),13.30,14.19,15.20
U06,UNIV. TLEMCEN,H06LAL01,LANGUE ANGLAISE,12.33,13.16,14.06
U06,UNIV. TLEMCEN,HF0LAN01,LANGUE ANGLAISE + SCIENCES FINANCIERES ET COMPTABILITE,14.12,14.85,
U06,UNIV. TLEMCEN,I17LAL02,SCIENCES HUMAINES,10.00,10.00,
U06,UNIV. TLEMCEN,I19LAL03,SCIENCES SOCIALES,11.17,11.95,
U06,UNIV. TLEMCEN,I20LAL01,SCIENCES ISLAMIQUES,11.60,12.42,
U06,UNIV. TLEMCEN,K00LAL01,ARTS,--,10.01,
U06,UNIV. TLEMCEN,L00LAL03,LANGUE ET LITTERATURE ARABES,10.00,10.04,
U06,UNIV. TLEMCEN,N05IAL01,ARCHITECTURE,13.40,,
U06,UNIV. TLEMCEN,PI0LAN01,MEDECINE + PSYCHOLOGIE,17.67,18.25,
U48,UNIV. TLEMCEN I.S.T.A,A05TPN01,GENIE CIVIL (FORMATIONS PROFESSIONNALISANTES),12.22,12.79,
U48,UNIV. TLEMCEN I.S.T.A,D07TPN01,SCIENCES ALIMENTAIRES (TECHNOLOGIE DES INDUSTRIES AGRO ALIMENTAIRES) (FORMATIONS PROFESSIONNALISANTES),13.22,13.91,
U48,UNIV. TLEMCEN I.S.T.A,D07TPN04,SCIENCES ALIMENTAIRES (CONTROLE ET MANAGEMENT DE LA QUALITE EN INDUSTRIES AGROALIMENTAIRES) (FORMATIONS PROFESSIONNALISANTES),13.85,15.07,
U48,UNIV. TLEMCEN I.S.T.A,N02TPN01,METIERS DE LA VILLE GEOMETRE TOPOGRAPHE (FORMATIONS PROFESSIONNALISANTES),12.07,12.69,
Z18,CENTRE DE FORMATION CONTINUE TIARET,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.01,10.08,10.14
Z18,CENTRE DE FORMATION CONTINUE TIARET,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.06,10.09
Z18,CENTRE DE FORMATION CONTINUE TIARET,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.00,10.11,10.45
Z18,CENTRE DE FORMATION CONTINUE TIARET,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.00,10.26,
U41,INSTITUT VETERINAIRE UNIV. TIARET,P04VAN04,SCIENCES VETERINAIRES,13.14,14.21,
U10,UNIV. TIARET,A00LAL01,SCIENCES ET TECHNOLOGIES,10.00,,
U10,UNIV. TIARET,A00TCL03,SCIENCES ET TECHNOLOGIES,11.02,,
U10,UNIV. TIARET,A05TCL01,GENIE CIVIL,10.07,,
U10,UNIV. TIARET,A16TCL01,ELECTROTECHNIQUE,10.37,,
U10,UNIV. TIARET,A19TCL01,GENIE MECANIQUE,10.31,,
U10,UNIV. TIARET,C01LAL01,INFORMATIQUE,10.60,10.89,
U10,UNIV. TIARET,C02LAL01,MATHEMATIQUES,10.71,10.05,
U10,UNIV. TIARET,D03TCL01,SCIENCES AGRONOMIQUES,10.09,10.10,
U10,UNIV. TIARET,E01LAL01,GEOGRAPHIE ET AMENAGEMENT DU TERRITOIRE,10.32,10.11,
U10,UNIV. TIARET,G01LAL03,SCIENCES POLITIQUES,10.00,10.09,10.00
U10,UNIV. TIARET,H01LAL01,LANGUE FRANCAISE,11.01,11.00,11.01
U10,UNIV. TIARET,H02LAL01,LANGUE ESPAGNOLE,10.80,11.57,12.36
U10,UNIV. TIARET,H04LAL01,LANGUE ALLEMANDE,11.58,12.44,13.40
U10,UNIV. TIARET,H06LAL01,LANGUE ANGLAISE,12.20,13.00,13.92
U10,UNIV. TIARET,K00LAL01,ARTS,--,10.04,
U32,UNIV. TIARET (+ A. SOUGHEUR),B00LAL01,SCIENCES DE LA MATIERE,10.08,,
U46,UNIV. TIARET (+ A.SOUGHEUR+A. KSAR CHELLALA),G02LAL01,DROIT,10.04,10.72,11.61
U14,UNIV. TIARET (+A. KSAR CHELLALA),D00LAL01,SCIENCES DE LA NATURE ET DE LA VIE,10.02,10.01,
U14,UNIV. TIARET (+A. KSAR CHELLALA),E03LAL01,GEOLOGIE,10.24,10.10,
U14,UNIV. TIARET (+A. KSAR CHELLALA),F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.00,10.91
U14,UNIV. TIARET (+A. KSAR CHELLALA),I17LAL01,SCIENCES HUMAINES,10.00,10.06,
U14,UNIV. TIARET (+A. KSAR CHELLALA),I19LAL01,SCIENCES SOCIALES,10.38,11.12,
U14,UNIV. TIARET (+A. KSAR CHELLALA),L00LAL01,LANGUE ET LITTERATURE ARABES,10.05,10.79,
Z39,CENTRE DE FORMATION CONTINUE TIZI OUZOU,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.22,10.00,10.95
Z39,CENTRE DE FORMATION CONTINUE TIZI OUZOU,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.02,--
C14,UNIV. TIZI OUZOU,A00LAL04,SCIENCES ET TECHNOLOGIES,10.41,,
C14,UNIV. TIZI OUZOU,A00TCL02,SCIENCES ET TECHNOLOGIES,13.14,,
C14,UNIV. TIZI OUZOU,A05TCL01,GENIE CIVIL,11.77,,
C14,UNIV. TIZI OUZOU,A16TCL01,ELECTROTECHNIQUE,10.09,,
C14,UNIV. TIZI OUZOU,A19TCL01,GENIE MECANIQUE,10.11,,
C14,UNIV. TIZI OUZOU,B00LAL03,SCIENCES DE LA MATIERE,10.00,,
C14,UNIV. TIZI OUZOU,C01LAL03,INFORMATIQUE,13.68,14.37,
C14,UNIV. TIZI OUZOU,C01TCL02,INFORMATIQUE,15.35,16.12,
C14,UNIV. TIZI OUZOU,C02LAL03,MATHEMATIQUES,10.70,11.33,
C14,UNIV. TIZI OUZOU,D00LAL03,SCIENCES DE LA NATURE ET DE LA VIE,10.01,10.00,
C14,UNIV. TIZI OUZOU,D03TCL01,SCIENCES AGRONOMIQUES,10.01,10.86,
C14,UNIV. TIZI OUZOU,E03LAL01,GEOLOGIE,10.02,10.00,
C14,UNIV. TIZI OUZOU,F00LAL01,"SCIENCES ECONOMIQUES, DE GESTION ET COMMERCIALES",10.00,10.15,11.17
C14,UNIV. TIZI OUZOU,F02LAN01,SCIENCES FINANCIERES ET COMPTABILITE,13.27,14.71,--
C14,UNIV. TIZI OUZOU,G01LAL02,SCIENCES POLITIQUES,11.62,12.62,14.72
C14,UNIV. TIZI OUZOU,G02LAL02,DROIT,10.00,10.03,10.05
C14,UNIV. TIZI OUZOU,H01LAL03,LANGUE FRANCAISE,12.59,13.44,14.55
C14,UNIV. TIZI OUZOU,H03IAL10,TRADUCTION/INTERPRETARIAT ARABE/FRANCAIS/ANGLAIS,14.33,,
C14,UNIV. TIZI OUZOU,H03IAN12,"TRADUCTION INTERPRETARIAT (ARABE, FRANCAIS, AMAZIGH)",13.00,,
C14,UNIV. TIZI OUZOU,H06LAL02,LANGUE ANGLAISE,13.25,14.14,15.14
C14,UNIV. TIZI OUZOU,I17LAL02,SCIENCES HUMAINES,10.00,10.00,
C14,UNIV. TIZI OUZOU,I19LAL03,SCIENCES SOCIALES,10.07,10.79,
C14,UNIV. TIZI OUZOU,L00LAL02,LANGUE ET LITTERATURE ARABES,10.00,10.01,
C14,UNIV. TIZI OUZOU,M00LAL01,LANGUE ET CULTURE AMAZIGHES,10.00,10.26,
C14,UNIV. TIZI OUZOU,N05IAL02,ARCHITECTURE,14.65,,
Z34,CENTRE DE FORMATION CONTINUE ALGER,F00FCL01,SCIENCES ECONOMIQUES DE GESTION ET SCIENCES COMMERCIALES (FORMATION CONTINUE),10.04,10.00,10.00
Z34,CENTRE DE FORMATION CONTINUE ALGER,G02FCL01,DROIT (FORMATION CONTINUE),10.00,10.00,10.11
Z34,CENTRE DE FORMATION CONTINUE ALGER,H06FCL01,ANGLAIS TECHNIQUE (FORMATION CONTINUE),10.00,10.00,10.00
Z34,CENTRE DE FORMATION CONTINUE ALGER,I03FCL01,SCIENCES HUMAINES ET SOCIALES SCIENCES DE L INFORMATION ET DE LA COMMUNICATION (FORMATION CONTINUE),10.00,10.01,
C05,ECOLE NATIONALE POLYTECHNIQUE D ALGER,A00CAN04,FB ST ECOLE NATIONALE POLYTECHNIQUE D ALGER,17.58,,
C11,ECOLE NATIONALE SUP. DES SCI. DE LA MER ET DE L AMENAGEMENT DU LITTORAL ALGER,D00CAN11,FB SP ECOLE NATIONALE SUPERIEURE DES SCIENCES DE LA MER ET DE L AMENAGEMENT DU LITTORAL D ALGER,14.59,15.45,
C06,ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER,D00CAN07,FB SNV ECOLE NATIONALE SUPERIEURE AGRONOMIQUE ALGER,14.65,15.53,
P11,ECOLE NATIONALE SUPERIEURE DE CYBER SECURITE ALGER,C00CAN07,FB INF ECOLE NATIONALE SUPERIEURE DE CYBER SECURITE ALGER,18.25,18.61,18.99
P10,ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES,A00CAN14,FB ST ECOLE NATIONALE SUPERIEURE DES NANOSCIENCES ET NANOTECHENOLOGIES ALGER,17.96,,
